event_id,creator_id,event_type,event_date
2897,94,create_link,2024-04-05
2898,261,purchase,2024-06-11
2899,482,share_link,2024-02-20
2900,278,signup,2024-04-10
2901,359,create_link,2024-03-11
2902,205,signup,2024-03-11
2903,185,signup,2024-06-03
2904,175,share_link,2024-01-10
2905,438,signup,2024-04-06
2906,387,visit,2024-06-19
2907,380,create_link,2024-05-13
2908,309,create_link,2024-01-06
2909,468,visit,2024-03-17
2910,415,share_link,2024-06-24
2911,69,signup,2024-03-17
2912,472,signup,2024-01-02
2913,104,create_link,2024-02-20
2914,246,share_link,2024-05-26
2915,161,share_link,2024-04-30
2916,200,share_link,2024-05-07
2917,216,signup,2024-01-02
2918,434,share_link,2024-02-20
2919,212,visit,2024-06-02
2920,16,purchase,2024-03-10
2921,498,share_link,2024-01-20
2922,372,purchase,2024-01-23
2923,332,signup,2024-02-23
2924,205,share_link,2024-05-22
2925,365,create_link,2024-05-13
2926,490,signup,2024-06-11
2927,39,visit,2024-05-15
2928,89,visit,2024-02-26
2929,430,purchase,2024-06-26
2930,256,purchase,2024-06-25
2931,480,create_link,2024-04-24
2932,254,create_link,2024-05-28
2933,216,visit,2024-05-02
2934,368,share_link,2024-02-05
2935,303,visit,2024-03-11
2936,172,visit,2024-03-09
2937,137,create_link,2024-02-27
2938,488,purchase,2024-03-03
2939,498,create_link,2024-01-16
2940,471,create_link,2024-05-13
2941,384,create_link,2024-03-18
2942,178,visit,2024-05-01
2943,77,share_link,2024-06-28
2944,188,visit,2024-01-02
2945,480,signup,2024-04-23
2946,498,create_link,2024-04-23
2947,15,create_link,2024-05-03
2948,292,signup,2024-05-25
2949,497,create_link,2024-06-11
2950,319,create_link,2024-03-26
2951,325,create_link,2024-06-15
2952,214,signup,2024-05-08
2953,208,visit,2024-06-13
2954,169,create_link,2024-01-21
2955,330,share_link,2024-01-01
2956,280,signup,2024-05-11
2957,466,purchase,2024-02-27
2958,305,signup,2024-01-01
2959,146,visit,2024-05-20
2960,263,signup,2024-06-22
2961,4,purchase,2024-06-23
2962,90,share_link,2024-01-07
2963,453,purchase,2024-02-20
2964,60,signup,2024-01-03
2965,311,purchase,2024-06-26
2966,16,signup,2024-06-02
2967,227,share_link,2024-01-31
2968,474,share_link,2024-04-09
2969,466,visit,2024-03-02
2970,29,share_link,2024-06-02
2971,151,create_link,2024-04-17
2972,245,purchase,2024-02-24
2973,270,purchase,2024-06-04
2974,79,signup,2024-02-13
2975,433,share_link,2024-03-21
2976,289,visit,2024-06-14
2977,153,visit,2024-01-30
2978,277,visit,2024-03-06
2979,401,create_link,2024-05-15
2980,279,share_link,2024-01-14
2981,57,visit,2024-04-10
2982,491,create_link,2024-04-15
2983,465,purchase,2024-04-12
2984,186,signup,2024-03-02
2985,398,share_link,2024-03-15
2986,93,share_link,2024-03-19
2987,276,purchase,2024-04-16
2988,158,share_link,2024-04-05
2989,275,share_link,2024-02-09
2990,181,share_link,2024-05-20
2991,359,share_link,2024-04-16
2992,440,create_link,2024-01-17
2993,77,create_link,2024-01-15
2994,466,signup,2024-06-09
2995,151,share_link,2024-01-16
2996,446,purchase,2024-01-13
2997,238,visit,2024-05-30
2998,289,signup,2024-02-05
2999,231,visit,2024-02-12
3000,488,visit,2024-06-26
3001,18,share_link,2024-04-23
3002,73,purchase,2024-03-14
3003,417,visit,2024-03-21
3004,416,visit,2024-04-03
3005,189,signup,2024-05-20
3006,438,purchase,2024-01-30
3007,17,purchase,2024-01-30
3008,19,visit,2024-01-10
3009,219,purchase,2024-04-08
3010,326,signup,2024-04-03
3011,483,signup,2024-02-08
3012,120,signup,2024-02-06
3013,101,share_link,2024-05-10
3014,34,visit,2024-03-29
3015,84,purchase,2024-06-10
3016,409,signup,2024-06-14
3017,196,visit,2024-01-14
3018,330,visit,2024-02-08
3019,202,share_link,2024-05-09
3020,344,purchase,2024-02-12
3021,341,purchase,2024-05-10
3022,11,signup,2024-06-17
3023,347,signup,2024-01-08
3024,400,visit,2024-04-05
3025,218,purchase,2024-03-05
3026,445,purchase,2024-03-19
3027,253,signup,2024-05-11
3028,222,create_link,2024-03-08
3029,383,visit,2024-04-01
3030,369,purchase,2024-01-10
3031,80,share_link,2024-03-15
3032,7,share_link,2024-06-26
3033,272,create_link,2024-05-30
3034,227,signup,2024-03-01
3035,16,signup,2024-02-16
3036,424,signup,2024-01-03
3037,12,share_link,2024-04-12
3038,291,signup,2024-01-17
3039,241,share_link,2024-01-22
3040,21,create_link,2024-04-25
3041,178,visit,2024-03-31
3042,427,purchase,2024-05-23
3043,228,create_link,2024-04-13
3044,496,share_link,2024-01-03
3045,273,create_link,2024-02-21
3046,288,purchase,2024-04-20
3047,297,visit,2024-06-09
3048,134,purchase,2024-02-11
3049,472,share_link,2024-05-09
3050,283,purchase,2024-02-08
3051,404,create_link,2024-02-15
3052,153,signup,2024-02-17
3053,66,create_link,2024-01-27
3054,137,share_link,2024-01-15
3055,92,visit,2024-01-07
3056,437,purchase,2024-04-18
3057,317,visit,2024-02-11
3058,422,share_link,2024-01-09
3059,259,purchase,2024-04-14
3060,468,create_link,2024-05-13
3061,454,create_link,2024-03-16
3062,103,share_link,2024-01-30
3063,481,purchase,2024-03-24
3064,55,create_link,2024-05-05
3065,257,share_link,2024-03-24
3066,101,share_link,2024-02-23
3067,198,visit,2024-04-19
3068,301,create_link,2024-01-27
3069,226,purchase,2024-03-24
3070,431,create_link,2024-01-07
3071,463,create_link,2024-06-16
3072,237,create_link,2024-04-13
3073,26,share_link,2024-03-12
3074,121,signup,2024-01-02
3075,398,signup,2024-05-21
3076,182,visit,2024-05-17
3077,199,create_link,2024-02-19
3078,302,signup,2024-05-25
3079,255,visit,2024-01-18
3080,122,share_link,2024-01-16
3081,31,create_link,2024-02-21
3082,472,purchase,2024-06-28
3083,315,share_link,2024-06-07
3084,479,visit,2024-03-24
3085,285,share_link,2024-05-30
3086,106,purchase,2024-04-05
3087,224,share_link,2024-02-11
3088,273,visit,2024-04-22
3089,398,purchase,2024-06-26
3090,232,purchase,2024-05-03
3091,420,share_link,2024-01-15
3092,256,purchase,2024-03-30
3093,442,share_link,2024-06-20
3094,496,create_link,2024-02-11
3095,24,purchase,2024-02-14
3096,109,share_link,2024-04-03
3097,191,create_link,2024-04-16
3098,347,purchase,2024-06-11
3099,25,create_link,2024-01-22
3100,187,purchase,2024-05-07
3101,288,visit,2024-02-07
3102,116,visit,2024-04-06
3103,338,share_link,2024-04-10
3104,366,signup,2024-01-07
3105,402,visit,2024-02-13
3106,37,signup,2024-03-16
3107,282,create_link,2024-01-07
3108,137,create_link,2024-02-29
3109,227,signup,2024-01-01
3110,320,share_link,2024-03-02
3111,328,purchase,2024-03-27
3112,404,signup,2024-03-29
3113,182,signup,2024-01-18
3114,362,signup,2024-04-17
3115,86,signup,2024-05-14
3116,467,signup,2024-04-24
3117,414,share_link,2024-02-23
3118,53,visit,2024-03-07
3119,348,purchase,2024-04-02
3120,355,visit,2024-05-17
3121,235,signup,2024-02-28
3122,447,visit,2024-03-09
3123,267,share_link,2024-04-07
3124,287,create_link,2024-01-08
3125,433,visit,2024-02-24
3126,496,purchase,2024-05-13
3127,487,share_link,2024-05-08
3128,100,create_link,2024-02-25
3129,478,share_link,2024-04-13
3130,87,signup,2024-04-23
3131,403,create_link,2024-03-28
3132,396,purchase,2024-05-17
3133,15,create_link,2024-04-17
3134,415,purchase,2024-01-23
3135,427,signup,2024-05-23
3136,101,purchase,2024-04-10
3137,165,share_link,2024-05-23
3138,463,visit,2024-02-25
3139,29,share_link,2024-04-17
3140,114,share_link,2024-04-04
3141,107,create_link,2024-01-06
3142,410,signup,2024-01-30
3143,364,visit,2024-05-08
3144,130,purchase,2024-02-20
3145,84,create_link,2024-04-15
3146,271,signup,2024-03-29
3147,244,visit,2024-05-06
3148,388,share_link,2024-02-15
3149,214,signup,2024-04-30
3150,306,signup,2024-05-28
3151,166,signup,2024-04-08
3152,279,share_link,2024-06-14
3153,59,purchase,2024-03-09
3154,90,create_link,2024-03-03
3155,371,purchase,2024-02-19
3156,331,visit,2024-01-12
3157,412,create_link,2024-03-09
3158,194,visit,2024-03-13
3159,123,share_link,2024-02-13
3160,136,purchase,2024-02-21
3161,413,signup,2024-01-09
3162,139,create_link,2024-04-27
3163,229,signup,2024-01-10
3164,274,visit,2024-02-15
3165,439,signup,2024-04-12
3166,50,signup,2024-02-06
3167,398,share_link,2024-02-21
3168,118,share_link,2024-04-08
3169,202,purchase,2024-03-21
3170,483,visit,2024-01-13
3171,393,share_link,2024-05-13
3172,483,share_link,2024-04-10
3173,395,purchase,2024-05-07
3174,191,create_link,2024-02-17
3175,364,purchase,2024-06-08
3176,460,signup,2024-01-11
3177,323,signup,2024-03-21
3178,181,share_link,2024-01-05
3179,423,share_link,2024-01-06
3180,78,purchase,2024-04-26
3181,440,purchase,2024-05-28
3182,412,visit,2024-02-11
3183,75,signup,2024-03-21
3184,295,purchase,2024-06-03
3185,281,create_link,2024-01-03
3186,21,visit,2024-02-29
3187,394,purchase,2024-04-02
3188,171,share_link,2024-02-18
3189,15,purchase,2024-02-03
3190,211,share_link,2024-02-06
3191,48,share_link,2024-02-11
3192,86,signup,2024-01-01
3193,149,signup,2024-05-11
3194,188,purchase,2024-04-12
3195,372,purchase,2024-05-21
3196,492,create_link,2024-04-19
3197,480,visit,2024-05-25
3198,306,visit,2024-02-03
3199,151,purchase,2024-01-01
3200,141,signup,2024-02-22
3201,69,create_link,2024-01-22
3202,260,visit,2024-05-29
3203,476,purchase,2024-06-26
3204,334,signup,2024-01-16
3205,456,signup,2024-06-04
3206,9,signup,2024-04-28
3207,121,share_link,2024-03-26
3208,371,signup,2024-02-11
3209,419,purchase,2024-03-11
3210,101,create_link,2024-04-26
3211,149,purchase,2024-06-11
3212,442,signup,2024-01-20
3213,146,create_link,2024-04-17
3214,353,visit,2024-05-09
3215,456,visit,2024-01-07
3216,243,purchase,2024-06-25
3217,241,create_link,2024-01-09
3218,337,purchase,2024-01-27
3219,43,create_link,2024-05-09
3220,95,create_link,2024-03-25
3221,226,purchase,2024-02-29
3222,6,create_link,2024-04-21
3223,214,signup,2024-03-26
3224,206,create_link,2024-06-25
3225,67,create_link,2024-05-09
3226,396,purchase,2024-05-24
3227,100,visit,2024-03-23
3228,12,share_link,2024-04-13
3229,237,create_link,2024-03-28
3230,322,share_link,2024-01-20
3231,258,create_link,2024-05-05
3232,399,purchase,2024-04-07
3233,407,purchase,2024-06-08
3234,413,create_link,2024-02-20
3235,337,purchase,2024-03-28
3236,480,purchase,2024-06-18
3237,135,create_link,2024-03-03
3238,222,visit,2024-03-29
3239,156,create_link,2024-05-10
3240,142,visit,2024-03-29
3241,428,purchase,2024-04-01
3242,158,visit,2024-03-16
3243,465,purchase,2024-01-26
3244,416,visit,2024-06-24
3245,494,visit,2024-04-17
3246,326,create_link,2024-01-08
3247,371,visit,2024-05-12
3248,344,purchase,2024-05-18
3249,262,create_link,2024-02-11
3250,283,visit,2024-04-28
3251,338,create_link,2024-06-17
3252,344,share_link,2024-04-17
3253,229,create_link,2024-05-26
3254,376,share_link,2024-06-24
3255,280,share_link,2024-04-29
3256,358,create_link,2024-06-08
3257,290,purchase,2024-02-15
3258,168,purchase,2024-04-01
3259,47,purchase,2024-06-12
3260,463,signup,2024-05-25
3261,203,share_link,2024-03-14
3262,214,create_link,2024-04-05
3263,246,purchase,2024-01-18
3264,24,purchase,2024-05-19
3265,321,create_link,2024-04-24
3266,274,share_link,2024-03-12
3267,44,create_link,2024-02-15
3268,332,signup,2024-02-07
3269,313,signup,2024-05-09
3270,363,create_link,2024-01-09
3271,156,share_link,2024-04-17
3272,488,purchase,2024-05-12
3273,380,signup,2024-04-07
3274,199,signup,2024-01-19
3275,407,share_link,2024-03-11
3276,469,signup,2024-02-08
3277,162,signup,2024-02-11
3278,395,share_link,2024-05-24
3279,470,create_link,2024-03-30
3280,234,purchase,2024-06-22
3281,163,purchase,2024-04-16
3282,116,signup,2024-05-27
3283,93,purchase,2024-05-15
3284,42,create_link,2024-04-05
3285,284,signup,2024-05-26
3286,379,purchase,2024-02-01
3287,210,visit,2024-05-05
3288,206,visit,2024-05-26
3289,466,visit,2024-01-24
3290,220,visit,2024-01-24
3291,280,visit,2024-04-29
3292,136,signup,2024-01-18
3293,106,share_link,2024-05-19
3294,118,share_link,2024-02-10
3295,237,signup,2024-03-27
3296,309,signup,2024-06-24
3297,456,create_link,2024-03-22
3298,388,share_link,2024-05-23
3299,475,visit,2024-05-30
3300,100,signup,2024-06-15
3301,261,visit,2024-02-02
3302,481,share_link,2024-01-24
3303,305,purchase,2024-03-01
3304,354,purchase,2024-02-24
3305,286,signup,2024-03-24
3306,328,create_link,2024-06-16
3307,103,visit,2024-04-28
3308,63,signup,2024-03-12
3309,175,create_link,2024-03-14
3310,282,visit,2024-05-08
3311,441,share_link,2024-03-25
3312,293,purchase,2024-06-01
3313,226,create_link,2024-04-05
3314,7,visit,2024-02-22
3315,127,signup,2024-06-22
3316,424,visit,2024-04-19
3317,92,signup,2024-02-29
3318,423,purchase,2024-02-20
3319,190,purchase,2024-04-30
3320,359,visit,2024-03-13
3321,476,visit,2024-06-24
3322,462,signup,2024-06-16
3323,53,signup,2024-01-07
3324,242,create_link,2024-03-15
3325,486,create_link,2024-01-19
3326,132,create_link,2024-05-22
3327,490,visit,2024-03-10
3328,466,create_link,2024-02-25
3329,364,visit,2024-05-17
3330,112,purchase,2024-06-22
3331,409,share_link,2024-03-20
3332,7,purchase,2024-04-18
3333,230,visit,2024-02-04
3334,156,visit,2024-03-12
3335,197,share_link,2024-04-01
3336,323,signup,2024-01-03
3337,364,signup,2024-03-06
3338,223,signup,2024-02-21
3339,367,create_link,2024-04-02
3340,490,signup,2024-02-16
3341,250,create_link,2024-01-03
3342,404,create_link,2024-05-22
3343,83,signup,2024-03-24
3344,240,signup,2024-02-03
3345,380,share_link,2024-02-19
3346,395,share_link,2024-02-02
3347,360,create_link,2024-03-13
3348,323,share_link,2024-01-03
3349,471,create_link,2024-01-02
3350,263,visit,2024-05-11
3351,407,create_link,2024-01-16
3352,189,create_link,2024-02-02
3353,455,share_link,2024-01-09
3354,366,visit,2024-02-26
3355,290,purchase,2024-02-09
3356,362,purchase,2024-02-21
3357,403,purchase,2024-01-16
3358,58,visit,2024-05-15
3359,9,signup,2024-03-27
3360,304,visit,2024-02-29
3361,115,share_link,2024-06-12
3362,210,create_link,2024-01-03
3363,41,create_link,2024-01-15
3364,304,share_link,2024-04-11
3365,173,share_link,2024-01-23
3366,234,create_link,2024-05-10
3367,281,signup,2024-06-06
3368,372,signup,2024-06-21
3369,78,signup,2024-01-17
3370,108,share_link,2024-04-23
3371,281,create_link,2024-02-27
3372,403,create_link,2024-04-19
3373,39,create_link,2024-05-14
3374,119,visit,2024-06-15
3375,335,visit,2024-03-18
3376,336,purchase,2024-05-22
3377,27,visit,2024-02-13
3378,104,signup,2024-01-12
3379,74,signup,2024-01-08
3380,191,signup,2024-03-20
3381,324,signup,2024-02-10
3382,499,purchase,2024-06-10
3383,147,signup,2024-02-15
3384,255,share_link,2024-01-29
3385,284,share_link,2024-01-16
3386,213,share_link,2024-05-12
3387,123,visit,2024-01-05
3388,495,create_link,2024-01-30
3389,206,purchase,2024-04-26
3390,417,share_link,2024-06-26
3391,240,share_link,2024-01-05
3392,394,signup,2024-05-20
3393,339,share_link,2024-02-18
3394,286,signup,2024-03-29
3395,22,signup,2024-02-19
3396,259,create_link,2024-01-14
3397,357,visit,2024-04-17
3398,105,signup,2024-02-15
3399,466,signup,2024-03-22
3400,459,create_link,2024-05-05
3401,432,signup,2024-03-24
3402,258,purchase,2024-02-03
3403,204,visit,2024-03-11
3404,310,purchase,2024-06-23
3405,262,share_link,2024-02-29
3406,107,visit,2024-03-14
3407,251,share_link,2024-03-21
3408,424,signup,2024-05-18
3409,492,create_link,2024-04-07
3410,221,purchase,2024-03-31
3411,379,share_link,2024-04-04
3412,222,signup,2024-06-26
3413,258,purchase,2024-05-11
3414,201,purchase,2024-06-17
3415,367,share_link,2024-02-29
3416,258,signup,2024-04-22
3417,349,create_link,2024-03-21
3418,225,share_link,2024-03-24
3419,202,purchase,2024-01-25
3420,226,purchase,2024-02-02
3421,236,visit,2024-01-19
3422,183,signup,2024-02-26
3423,200,visit,2024-01-15
3424,357,create_link,2024-02-10
3425,246,share_link,2024-02-29
3426,444,purchase,2024-04-18
3427,353,signup,2024-04-05
3428,111,purchase,2024-01-22
3429,6,visit,2024-06-19
3430,236,visit,2024-06-08
3431,127,share_link,2024-05-20
3432,104,signup,2024-06-14
3433,237,signup,2024-01-26
3434,403,share_link,2024-05-12
3435,480,visit,2024-05-04
3436,155,visit,2024-06-25
3437,257,visit,2024-04-06
3438,235,purchase,2024-05-12
3439,500,create_link,2024-03-11
3440,289,visit,2024-06-24
3441,40,create_link,2024-01-18
3442,288,create_link,2024-04-04
3443,197,signup,2024-05-13
3444,273,share_link,2024-03-06
3445,382,purchase,2024-05-06
3446,264,create_link,2024-02-11
3447,57,purchase,2024-04-26
3448,298,signup,2024-06-28
3449,98,visit,2024-01-11
3450,137,create_link,2024-01-26
3451,376,share_link,2024-05-28
3452,87,signup,2024-06-16
3453,419,purchase,2024-02-25
3454,242,visit,2024-04-27
3455,199,purchase,2024-06-27
3456,463,share_link,2024-05-27
3457,437,create_link,2024-02-26
3458,310,share_link,2024-01-05
3459,84,purchase,2024-01-14
3460,242,purchase,2024-01-24
3461,281,share_link,2024-03-08
3462,323,share_link,2024-06-28
3463,252,share_link,2024-02-17
3464,190,visit,2024-06-23
3465,439,purchase,2024-02-29
3466,430,signup,2024-01-03
3467,152,visit,2024-04-28
3468,482,visit,2024-05-16
3469,302,visit,2024-04-09
3470,278,signup,2024-03-23
3471,139,share_link,2024-01-24
3472,176,purchase,2024-05-11
3473,8,create_link,2024-05-16
3474,295,create_link,2024-01-01
3475,235,purchase,2024-04-25
3476,163,signup,2024-06-11
3477,49,create_link,2024-05-19
3478,302,visit,2024-05-25
3479,38,create_link,2024-01-10
3480,136,purchase,2024-05-25
3481,310,visit,2024-05-31
3482,421,create_link,2024-05-08
3483,219,purchase,2024-03-19
3484,348,signup,2024-04-08
3485,296,purchase,2024-05-23
3486,34,signup,2024-05-22
3487,352,visit,2024-05-12
3488,79,purchase,2024-02-14
3489,236,share_link,2024-04-27
3490,383,share_link,2024-02-21
3491,273,share_link,2024-04-21
3492,161,share_link,2024-05-14
3493,175,share_link,2024-06-03
3494,366,signup,2024-04-21
3495,308,purchase,2024-01-13
3496,374,visit,2024-01-17
3497,464,share_link,2024-02-13
3498,221,share_link,2024-05-20
3499,9,visit,2024-03-13
3500,289,visit,2024-01-05
3501,444,share_link,2024-02-02
3502,113,signup,2024-05-11
3503,477,visit,2024-06-02
3504,205,purchase,2024-03-08
3505,405,purchase,2024-01-16
3506,186,signup,2024-05-29
3507,341,create_link,2024-02-05
3508,197,signup,2024-04-11
3509,266,share_link,2024-06-11
3510,262,create_link,2024-01-25
3511,248,share_link,2024-03-12
3512,115,purchase,2024-03-21
3513,121,visit,2024-03-01
3514,141,share_link,2024-01-18
3515,65,purchase,2024-02-27
3516,276,signup,2024-03-16
3517,313,share_link,2024-04-30
3518,239,purchase,2024-02-26
3519,302,visit,2024-04-06
3520,392,share_link,2024-03-03
3521,10,purchase,2024-01-12
3522,457,share_link,2024-01-11
3523,369,visit,2024-05-20
3524,233,share_link,2024-06-11
3525,195,share_link,2024-01-27
3526,395,purchase,2024-04-13
3527,12,create_link,2024-03-07
3528,394,share_link,2024-03-29
3529,409,create_link,2024-02-14
3530,177,signup,2024-03-21
3531,177,share_link,2024-03-07
3532,217,create_link,2024-05-29
3533,11,signup,2024-04-11
3534,446,purchase,2024-03-31
3535,118,share_link,2024-02-11
3536,164,purchase,2024-01-20
3537,39,signup,2024-02-17
3538,53,purchase,2024-01-18
3539,218,purchase,2024-05-07
3540,206,visit,2024-03-17
3541,487,signup,2024-01-06
3542,312,purchase,2024-02-08
3543,360,create_link,2024-01-11
3544,385,signup,2024-04-21
3545,56,visit,2024-06-01
3546,118,share_link,2024-04-17
3547,388,purchase,2024-04-03
3548,253,create_link,2024-02-24
3549,286,visit,2024-03-24
3550,268,signup,2024-02-27
3551,291,purchase,2024-02-06
3552,333,visit,2024-01-16
3553,180,visit,2024-03-10
3554,415,create_link,2024-04-02
3555,358,share_link,2024-06-13
3556,235,share_link,2024-05-23
3557,343,share_link,2024-01-18
3558,196,signup,2024-05-26
3559,308,visit,2024-06-20
3560,80,signup,2024-05-09
3561,135,visit,2024-05-17
3562,22,create_link,2024-02-15
3563,477,create_link,2024-01-19
3564,331,signup,2024-02-07
